,Source,Destination,Class
1349,4793,4370,0
1350,1385,3991,0
1351,1752,3597,0
1352,1327,5215,0
1353,4030,3124,0
1354,4542,4682,0
1355,1407,3495,0
1356,5428,1290,0
1357,6584,6865,0
1358,6812,966,0
1359,2547,5467,0
1360,6035,4861,0
1361,1238,4235,0
1362,857,3925,0
1363,3248,665,0
1364,1387,5918,0
1365,6793,2247,0
1366,368,1800,0
1367,3119,6223,0
1368,1080,1473,0
1369,4016,6804,0
1370,948,878,0
1371,5131,301,0
1372,1458,3396,0
1373,1618,6203,0
1374,4370,1411,0
1375,4847,1911,0
1376,6475,3407,0
1377,258,972,0
1378,6637,6024,0
1379,5315,7095,0
1380,5091,683,0
1381,2759,4702,0
1382,5210,3773,0
1383,214,1753,0
1384,4201,3822,0
1385,2423,195,0
1386,1047,6676,0
1387,469,6182,0
1388,6203,5910,0
1389,1495,2466,0
1390,3991,4406,0
1391,5315,1286,0
1392,5541,3925,0
1393,5556,6127,0
1394,2284,5087,0
1395,3905,6979,0
1396,3797,5333,0
1397,2168,6910,0
1398,6726,792,0
1399,7093,6882,0
1400,4782,2352,0
1401,5074,1126,0
1402,2987,6964,0
1403,4808,4144,0
1404,4847,1085,0
1405,4400,5934,0
1406,94,7043,0
1407,4135,826,0
1408,3042,1002,0
1409,986,3715,0
1410,3275,3378,0
1411,3637,6136,0
1412,5965,4921,0
1413,2928,5108,0
1414,345,3343,0
1415,1655,3065,0
1416,1761,147,0
1417,3124,2514,0
1418,6267,6127,0
1419,3377,475,0
1420,2617,793,0
1421,3132,7034,0
1422,2991,1653,0
1423,2034,3378,0
1424,5400,3520,0
1425,2049,3378,0
1426,5749,4902,0
1427,3486,5648,0
1428,1944,1,0
1429,2555,5768,0
1430,1219,1618,0
1431,5167,3499,0
1432,6082,3886,0
1433,3204,5047,0
1434,2059,4046,0
1435,366,1286,0
1436,5710,5611,0
1437,6231,1474,0
1438,5087,2034,0
1439,2614,6581,0
1440,5686,3450,0
1441,2623,5931,0
1442,2865,1161,0
1443,2685,6600,0
1444,1050,1557,0
1445,6186,941,0
1446,5243,157,0
1447,6035,4630,0
1448,2059,475,0
1449,2330,5831,0
1450,6131,4203,0
1451,7044,4552,0
1452,3460,665,0
1453,4886,4949,0
1454,3389,1508,0
1455,5592,4111,0
1456,4710,383,0
1457,6563,3465,0
1458,6186,2428,0
1459,3450,2315,0
1460,5758,958,0
1461,1674,6865,0
1462,5620,1987,0
1463,823,1428,0
1464,432,4374,0
1465,1488,4659,0
1466,4816,3026,0
1467,217,2315,0
1468,6181,6081,0
1469,4046,5167,0
1470,3819,2661,0
1471,3120,3551,0
1472,5851,596,0
1473,1193,1553,0
1474,2451,1378,0
1475,7104,3902,0
1476,4870,6783,0
1477,4709,3504,0
1478,4702,3706,0
1479,3668,1390,0
1480,4709,3124,0
1481,1162,3297,0
1482,6397,1047,0
1483,2927,5611,0
1484,6511,4870,0
1485,173,3651,0
1486,5120,6787,0
1487,788,5509,0
1488,824,5214,0
1489,6101,6716,0
1490,901,6404,0
1491,4718,3905,0
1492,3379,4256,0
1493,2052,4621,0
1494,4634,3844,0
1495,6809,5624,0
1496,6335,2732,0
1497,6931,3886,0
1498,5167,3342,0
1499,4256,1380,0
1500,1184,2017,0
1501,7015,4949,0
1502,6223,6108,0
1503,6216,855,0
1504,141,5303,0
1505,2904,2439,0
1506,1286,5485,0
1507,5519,6056,0
1508,7109,5529,0
1509,280,1508,0
1510,6555,3773,0
1511,5675,3828,0
1512,6279,1761,0
1513,4016,4796,0
1514,6244,1557,0
1515,1673,4783,0
1516,4065,5095,0
1517,4757,304,0
1518,899,6130,0
1519,1689,1555,0
1520,4235,1912,0
1521,4254,7125,0
1522,826,6717,0
1523,2484,3685,0
1524,5419,7060,0
1525,6802,5648,0
1526,3268,2447,0
1527,5089,214,0
1528,6661,7104,0
1529,6139,244,0
1530,6810,5276,0
1531,3124,1996,0
1532,5803,1911,0
1533,4090,941,0
1534,1481,2098,0
1535,3353,1184,0
1536,4861,3986,0
1537,3378,3986,0
1538,1439,824,0
1539,441,1003,0
1540,6115,3822,0
1541,4979,3401,0
1542,1483,1924,0
1543,1930,652,0
1544,4630,93,0
1545,1334,1654,0
1546,2522,383,0
1547,4111,1692,0
1548,4400,4816,0
1549,5466,573,0
1550,5095,5768,0
1551,5214,1003,0
1552,5957,2769,0
1553,1725,6343,0
1554,4826,441,0
1555,6691,3184,0
1556,4595,4469,0
1557,3354,2295,0
1558,6181,652,0
1559,3715,147,0
1560,4408,6081,0
1561,1958,6019,0
1562,5408,5571,0
1563,2522,3819,0
1564,1545,826,0
1565,5378,5298,0
1566,1414,4886,0
1567,6357,2087,0
1568,2740,4887,0
1569,3309,5243,0
1570,7042,2362,0
1571,4818,425,0
1572,5120,4001,0
1573,4249,3935,0
1574,2106,7109,0
1575,2669,1120,0
1576,3784,1804,0
1577,1731,6590,0
1578,1059,1003,0
1579,5792,4065,0
1580,3021,6203,0
1581,1773,2589,0
1582,5131,1752,0
1583,3991,1753,0
1584,112,4847,0
1585,3132,2522,0
1586,6116,5303,0
1587,5628,6098,0
1588,1984,3495,0
1589,1787,1257,0
1590,3392,3868,0
1591,1904,1601,0
1592,1911,5378,0
1593,3069,5675,0
1594,6768,6277,0
1595,258,3185,0
1596,3864,1692,0
1597,7112,2740,0
1598,2968,2143,0
1599,4370,3840,0
1600,6166,1209,0
1601,5886,2968,0
1602,6223,4427,0
1603,4919,2991,0
1604,4595,4658,0
1605,4611,6645,0
1606,2842,7093,0
1607,1219,1003,0
1608,1958,3754,0
1609,710,5710,0
1610,5550,6768,0
1611,3828,3399,0
1612,3668,6810,0
1613,665,4533,0
1614,3237,739,0
1615,1752,5945,0
1616,1598,3450,0
1617,2218,3055,0
1618,675,6130,0
1619,176,1382,0
1620,6359,6882,0
1621,2334,1530,0
1622,3725,4524,0
1623,638,4539,0
1624,4065,1731,0
1625,3184,5731,0
1626,4098,5453,0
1627,5350,1163,0
1628,6310,2248,0
1629,3713,3868,0
1630,475,5611,0
1631,2334,1131,0
1632,1508,6475,0
1633,1787,4524,0
1634,1803,7027,0
1635,1867,2968,0
1636,244,5934,0
1637,3288,6731,0
1638,615,3706,0
1639,3797,5912,0
1640,6094,147,0
1641,6277,4124,0
1642,991,5403,0
1643,154,1474,0
1644,5138,6804,0
1645,2143,675,0
1646,4370,1549,0
1647,1380,5571,0
1648,5523,3547,0
1649,2163,3120,0
1650,1186,7057,0
1651,6802,3925,0
1652,1483,704,0
1653,2257,4721,0
1654,824,4682,0
1655,3533,506,0
1656,141,1481,0
1657,6033,1433,0
1658,2534,1911,0
1659,5187,3935,0
1660,6726,1519,0
1661,4919,6783,0
1662,4675,1692,0
1663,6327,5686,0
1664,4732,157,0
1665,1958,6136,0
1666,3975,7021,0
1667,3668,5419,0
1668,901,6581,0
1669,3185,3119,0
1670,1080,704,0
1671,5648,4076,0
1672,380,6676,0
1673,6465,5818,0
1674,3450,6801,0
1675,4427,901,0
1676,596,3120,0
1677,4439,4090,0
1678,3335,5439,0
1679,2522,3436,0
1680,5369,5931,0
1681,4984,4317,0
1682,6480,3682,0
1683,3198,3465,0
1684,5620,4595,0
1685,2218,430,0
1686,3026,2509,0
1687,3124,3688,0
1688,5987,4016,0
1689,5842,5089,0
1690,5209,1804,0
1691,6731,1290,0
1692,5749,6591,0
1693,5256,7023,0
1694,5977,1508,0
1695,1390,1661,0
1696,6804,7060,0
1697,638,5550,0
1698,6645,2927,0
1699,1840,1385,0
1700,1085,6359,0
1701,2928,2423,0
1702,3047,3990,0
1703,3256,4282,0
1704,6181,739,0
1705,4657,2889,0
1706,4818,6511,0
1707,638,5419,0
1708,2859,3268,0
1709,790,1530,0
1710,5910,4137,0
1711,4488,173,0
1712,4518,4076,0
1713,7109,6082,0
1714,2600,4949,0
1715,737,4600,0
1716,719,3797,0
1717,1407,5210,0
1718,5803,1042,0
1719,2589,5918,0
1720,6651,153,0
1721,370,3204,0
1722,1545,2769,0
1723,2547,568,0
1724,4669,5509,0
1725,6637,4219,0
1726,5969,6116,0
1727,470,542,0
1728,4367,1042,0
1729,7027,5108,0
1730,2811,1165,0
1731,6783,6961,0
1732,5759,5825,0
1733,2873,6661,0
1734,4657,3765,0
1735,2531,6768,0
1736,833,3389,0
1737,4615,5256,0
1738,3668,1219,0
1739,6448,3053,0
1740,1753,2509,0
1741,4553,5797,0
1742,4818,2872,0
1743,4469,5529,0
1744,5355,2175,0
1745,5895,5143,0
1746,6402,6210,0
1747,1803,719,0
1748,3343,4569,0
1749,4816,7112,0
1750,3053,5378,0
1751,1407,2592,0
1752,3773,5730,0
1753,275,718,0
1754,3416,5087,0
1755,4020,470,0
1756,2087,4090,0
1757,1911,1645,0
1758,2882,5131,0
1759,1047,710,0
1760,1761,5485,0
1761,2352,3323,0
1762,1735,899,0
1763,2509,704,0
1764,3069,3462,0
1765,3688,6357,0
1766,4624,1246,0
1767,2571,26,0
1768,173,3132,0
1769,4021,865,0
1770,1944,1089,0
1771,2524,1165,0
1772,6231,4582,0
1773,3829,6022,0
1774,1327,2865,0
1775,2248,6024,0
1776,1557,4469,0
1777,6459,5074,0
1778,275,6890,0
1779,2949,2991,0
1780,2547,1050,0
1781,6563,2888,0
1782,4027,2439,0
1783,6714,1735,0
1784,490,1370,0
1785,5686,5312,0
1786,6768,4808,0
1787,5957,6526,0
1788,4710,3256,0
1789,3392,1495,0
1790,6491,4251,0
1791,1433,4399,0
1792,6979,3440,0
1793,4253,6001,0
1794,5934,6691,0
1795,5333,1883,0
1796,4444,7091,0
1797,668,2202,0
1798,4439,383,0
1799,5387,466,0
1800,2338,7053,0
1801,1930,4913,0
1802,132,4552,0
1803,5523,6661,0
1804,4681,5120,0
1805,5523,952,0
1806,7044,5965,0
1807,4124,6979,0
1808,3237,3204,0
1809,6190,6661,0
1810,6691,2740,0
1811,5831,1513,0
1812,1542,6726,0
1813,4984,154,0
1814,5214,5215,0
1815,1883,153,0
1816,2052,2949,0
1817,3607,3399,0
1818,2104,1124,0
1819,176,5458,0
1820,4015,3605,0
1821,5536,6108,0
1822,5611,6865,0
1823,1462,1399,0
1824,7043,5409,0
1825,779,375,0
1826,5851,3389,0
1827,3566,2125,0
1828,5911,4274,0
1829,5201,6166,0
1830,5550,6402,0
1831,2202,5333,0
1832,683,344,0
1833,719,490,0
1834,5047,6160,0
1835,6231,1984,0
1836,3618,1126,0
1837,4657,3844,0
1838,3946,6870,0
1839,790,2106,0
1840,2968,4524,0
1841,1689,269,0
1842,1689,6101,0
1843,6882,5439,0
1844,6359,878,0
1845,5131,737,0
1846,132,6061,0
1847,4984,2845,0
1848,2991,4796,0
1849,1787,3026,0
1850,5201,4249,0
1851,3354,1110,0
1852,2865,6555,0
1853,6001,1075,0
1854,4919,1059,0
1855,3912,1433,0
1856,542,5911,0
1857,6000,4847,0
1858,2600,1047,0
1859,991,3449,0
1860,4303,4418,0
1861,3618,4282,0
1862,1161,4235,0
1863,3285,3616,0
1864,5886,748,0
1865,2428,899,0
1866,683,388,0
1867,1407,2315,0
1868,1884,1944,0
1869,6787,6267,0
1870,3323,4957,0
1871,4841,345,0
1872,2882,6216,0
1873,1996,2295,0
1874,2617,1257,0
1875,5748,1335,0
1876,1653,2338,0
1877,4630,1474,0
1878,6806,5007,0
1879,5945,3050,0
1880,1335,3388,0
1881,205,3773,0
1882,6583,4870,0
1883,6101,7112,0
1884,2507,154,0
1885,4326,1,0
1886,877,971,0
1887,3653,2732,0
1888,4256,7057,0
1889,380,4659,0
1890,3120,2035,0
1891,6526,4367,0
1892,2571,6661,0
1893,6210,1387,0
1894,4427,573,0
1895,2887,4721,0
1896,6806,4219,0
1897,3124,5913,0
1898,3204,4782,0
1899,1283,4399,0
1900,1124,6651,0
1901,5138,1427,0
1902,4418,3804,0
1903,3379,2562,0
1904,1812,1689,0
1905,4582,1414,0
1906,1246,6223,0
1907,2004,4090,0
1908,4274,217,0
1909,1558,6890,0
1910,2295,4984,0
1911,2381,4876,0
1912,5934,3256,0
1913,3173,3912,0
1914,5913,3124,0
1915,3465,615,0
1916,7042,2011,0
1917,2987,1257,0
1918,6755,2218,0
1919,4400,1923,0
1920,5965,1557,0
1921,5108,2225,0
1922,1766,5439,0
1923,6404,2168,0
1924,906,6127,0
1925,2098,6327,0
1926,6753,4962,0
1927,1313,2592,0
1928,1987,6637,0
1929,6098,180,0
1930,5210,1761,0
1931,4533,2218,0
1932,5748,2177,0
1933,1555,6689,0
1934,1519,5224,0
1935,5214,5228,0
1936,5931,5554,0
1937,5355,7015,0
1938,5876,7021,0
1939,1812,6890,0
1940,2590,991,0
1941,4962,214,0
1942,5792,2168,0
1943,6181,2323,0
1944,6491,6645,0
1945,3682,1370,0
1946,739,1923,0
1947,3895,3990,0
1948,3547,2562,0
1949,3499,2865,0
1950,748,56,0
1951,5034,637,0
1952,1987,432,0
1953,2087,7080,0
1954,393,4531,0
1955,6139,5912,0
1956,4600,6136,0
1957,5224,2669,0
1958,6223,5087,0
1959,3173,4886,0
1960,700,5355,0
1961,269,470,0
1962,6227,5624,0
1963,3354,1753,0
1964,1979,1984,0
1965,863,1773,0
1966,6921,4317,0
1967,4090,6072,0
1968,5369,1944,0
1969,6779,6691,0
1970,180,6890,0
1971,919,2022,0
1972,3120,1483,0
1973,3026,1238,0
1974,4694,1661,0
1975,6202,7112,0
1976,6870,2531,0
1977,5911,548,0
1978,5977,4962,0
1979,2466,2186,0
1980,3462,1277,0
1981,5931,6556,0
1982,375,1692,0
1983,6921,3495,0
1984,4164,5007,0
1985,3895,4886,0
1986,3407,4887,0
1987,4046,5529,0
1988,5034,5460,0
1989,4020,3285,0
1990,6436,4597,0
1991,6961,6741,0
1992,986,366,0
1993,6160,4634,0
1994,3725,3784,0
1995,1761,1601,0
1996,4484,2202,0
1997,6094,5913,0
1998,5987,4621,0
1999,2423,4076,0
2000,2762,2555,0
2001,6862,1692,0
2002,2444,6809,0
2003,4949,243,0
2004,4887,568,0
2005,5120,4949,0
2006,1755,5854,0
2007,878,6034,0
2008,2859,1755,0
2009,5571,2304,0
2010,3055,1290,0
2011,4748,3797,0
2012,1755,3120,0
2013,3664,6607,0
2014,3773,6118,0
2015,6865,469,0
2016,4533,1089,0
2017,865,1042,0
2018,5995,570,0
2019,4341,4858,0
2020,3713,2330,0
2021,958,1728,0
2022,5214,6181,0
2023,430,2904,0
2024,4303,3991,0
2025,4121,5215,0
2026,6737,7042,0
2027,2524,6393,0
2028,2719,6802,0
2029,4539,4710,0
2030,1428,1803,0
2031,1387,1883,0
2032,3388,6118,0
2033,5074,6199,0
2034,2284,133,0
2035,3895,3492,0
2036,1554,3946,0
2037,147,878,0
2038,4235,4150,0
2039,6802,4913,0
2040,6768,3465,0
2041,5910,6862,0
2042,718,6166,0
2043,568,1574,0
2044,366,6651,0
2045,1380,3309,0
2046,6135,3886,0
2047,1237,938,0
2048,3607,5074,0
2049,368,2352,0
2050,5876,2061,0
2051,790,2614,0
2052,3925,3399,0
2053,3864,1414,0
2054,1433,3894,0
2055,4861,890,0
2056,5120,3754,0
2057,7109,217,0
2058,205,737,0
2059,7015,2845,0
2060,4923,1804,0
2061,1654,6135,0
2062,1904,5074,0
2063,4710,1804,0
2064,1458,4315,0
2065,4231,3715,0
2066,6921,5530,0
2067,596,1075,0
2068,6986,6116,0
2069,3607,120,0
2070,446,6801,0
2071,4796,899,0
2072,3694,2904,0
2073,744,1549,0
2074,5921,388,0
2075,6741,6924,0
2076,2044,383,0
2077,4356,4799,0
2078,5155,393,0
2079,5068,1226,0
2080,704,5910,0
2081,6806,5453,0
2082,5730,1238,0
2083,3868,1555,0
2084,7034,6327,0
2085,1059,5302,0
2086,6661,1996,0
2087,4611,3042,0
2088,6941,7044,0
2089,5417,637,0
2090,3160,6415,0
2091,4004,3243,0
2092,3389,4968,0
2093,217,952,0
2094,3305,1979,0
2095,4235,1290,0
2096,1047,3969,0
2097,141,1290,0
2098,6118,5315,0
2099,4016,6691,0
2100,441,4921,0
2101,5214,93,0
2102,4816,5910,0
2103,5047,5403,0
2104,2304,6091,0
2105,4634,6202,0
2106,53,5965,0
2107,3065,3784,0
2108,3436,2247,0
2109,4595,2163,0
2110,4028,6590,0
2111,4518,5234,0
2112,1085,52,0
2113,4427,1161,0
2114,2017,6421,0
2115,6783,6227,0
2116,1407,428,0
2117,4923,6480,0
2118,6279,1574,0
2119,244,1488,0
2120,4675,1856,0
2121,1673,3725,0
2122,7057,1378,0
2123,366,6357,0
2124,1923,6731,0
2125,4700,1545,0
2126,506,3160,0
2127,6019,5228,0
2128,3765,2685,0
2129,2732,5073,0
2130,1535,343,0
2131,2904,304,0
2132,6722,3243,0
2133,112,7044,0
2134,6448,6081,0
2135,5333,5187,0
2136,6924,1327,0
2137,2534,6082,0
2138,6783,779,0
2139,4700,3713,0
2140,3401,3285,0
2141,2114,2811,0
2142,5825,4798,0
2143,3237,2451,0
2144,5073,1535,0
2145,6244,6831,0
2146,3084,4887,0
2147,441,5091,0
2148,877,490,0
2149,367,958,0
2150,1407,3784,0
2151,1978,5268,0
2152,5747,526,0
2153,3902,938,0
2154,5355,6277,0
2155,971,372,0
2156,790,4624,0
2157,4418,6607,0
2158,5155,2294,0
2159,1692,5210,0
2160,3378,3694,0
2161,4595,3682,0
2162,6806,4657,0
2163,157,6802,0
2164,2997,2848,0
2165,2248,2614,0
2166,3309,4531,0
2167,2533,2104,0
2168,4595,958,0
2169,5378,5912,0
2170,6802,5087,0
2171,6094,2968,0
2172,2669,2865,0
2173,5089,301,0
2174,133,6583,0
2175,3184,1787,0
2176,6779,2004,0
2177,6607,6101,0
2178,2248,370,0
2179,4484,3664,0
2180,2009,3618,0
2181,2865,6726,0
2182,5108,5312,0
2183,3754,6244,0
2184,3739,6778,0
2185,1407,4818,0
2186,430,3065,0
2187,2732,4870,0
2188,2262,4976,0
2189,5803,3747,0
2190,637,6118,0
2191,1519,857,0
2192,948,5439,0
2193,3591,958,0
2194,475,6890,0
2195,1286,5209,0
2196,244,2859,0
2197,1856,4015,0
2198,2143,5494,0
2199,5802,5467,0
2200,1387,3055,0
2201,4326,2106,0
2202,1728,1654,0
2203,5710,1803,0
2204,4015,214,0
2205,1574,4367,0
2206,5120,3740,0
2207,6556,4796,0
2208,2423,2617,0
2209,1996,1110,0
2210,6645,3616,0
2211,7093,6511,0
2212,4721,739,0
2213,6555,2872,0
2214,1535,3886,0
2215,2838,919,0
2216,6755,6277,0
2217,6465,7043,0
2218,4314,5104,0
2219,1650,2555,0
2220,4076,5143,0
2221,2507,5482,0
2222,2444,5155,0
2223,5069,1219,0
2224,6094,344,0
2225,6607,6203,0
2226,2345,2225,0
2227,2514,4597,0
2228,1863,4143,0
2229,4694,3797,0
2230,7043,4065,0
2231,2865,6930,0
2232,3499,4015,0
2233,4553,4150,0
2234,4979,1545,0
2235,3053,526,0
2236,4782,1387,0
2237,5569,3378,0
2238,6101,6035,0
2239,2186,1508,0
2240,4253,3440,0
2241,6812,2316,0
2242,5120,5439,0
2243,6722,3354,0
2244,3416,3894,0
2245,6035,2882,0
2246,3804,6831,0
2247,2466,2590,0
2248,6584,3868,0
2249,174,3021,0
2250,3868,2275,0
2251,7057,5143,0
2252,844,1508,0
2253,4020,3637,0
2254,6211,1530,0
2255,5315,24,0
2256,4682,5957,0
2257,3784,4129,0
2258,6372,5007,0
2259,1987,5417,0
2260,5269,2143,0
2261,6480,4274,0
2262,3693,3440,0
2263,5787,2323,0
2264,93,4861,0
2265,6590,6607,0
2266,6368,2534,0
2267,7042,6138,0
2268,2617,5215,0
2269,1283,833,0
2270,5467,3822,0
2271,5541,1257,0
2272,475,2514,0
2273,844,7004,0
2274,7072,5824,0
2275,2811,563,0
2276,6778,5485,0
2277,5187,3804,0
2278,5073,26,0
2279,1883,3263,0
2280,490,2447,0
2281,1106,529,0
2282,1863,1407,0
2283,7023,890,0
2284,4399,2294,0
2285,4004,3597,0
2286,3320,1725,0
2287,5187,6783,0
2288,1799,718,0
2289,4065,6581,0
2290,5074,5789,0
2291,4317,652,0
2292,4979,280,0
2293,3288,1557,0
2294,2526,1867,0
2295,2934,1751,0
2296,2064,5912,0
2297,2484,6166,0
2298,2247,3845,0
2299,4539,3119,0
2300,6810,1987,0
2301,52,380,0
2302,1,1869,0
2303,2225,3263,0
2304,2163,5453,0
2305,2927,5402,0
2306,865,7021,0
2307,2426,2155,0
2308,2428,3621,0
2309,1163,6024,0
2310,3688,6556,0
2311,367,4076,0
2312,739,6649,0
2313,844,3935,0
2314,5091,3320,0
2315,2163,6649,0
2316,4254,2740,0
2317,1186,490,0
2318,919,5876,0
2319,4143,1,0
2320,4702,3323,0
2321,1402,6831,0
2322,3495,5439,0
2323,5768,4847,0
2324,5620,4191,0
2325,7119,1731,0
2326,1753,6787,0
2327,4488,3616,0
2328,5187,6924,0
2329,4076,6941,0
2330,133,368,0
2331,3389,4923,0
2332,5789,4111,0
2333,1335,1165,0
2334,7095,6979,0
2335,3706,6583,0
2336,174,4370,0
2337,2600,2168,0
2338,6223,3492,0
2339,2968,788,0
2340,3990,4016,0
2341,5731,2225,0
2342,1761,1246,0
2343,1,6556,0
2344,4841,6583,0
2345,3844,2444,0
2346,6034,4624,0
2347,6649,3160,0
2348,4621,3160,0
2349,2186,1911,0
2350,1715,718,0
2351,1226,5315,0
2352,2186,3440,0
2353,7091,5910,0
2354,3618,2004,0
2355,1787,6221,0
2356,2685,2997,0
2357,1661,6480,0
2358,2257,901,0
2359,638,744,0
2360,6482,4124,0
2361,2555,704,0
2362,3754,94,0
2363,6359,2882,0
2364,4902,3728,0
2365,6862,1735,0
2366,6227,3345,0
2367,6865,6127,0
2368,5776,5523,0
2369,494,3668,0
2370,1488,6591,0
2371,3399,1495,0
2372,2904,4919,0
2373,2924,3819,0
2374,563,1075,0
2375,3591,6094,0
2376,5087,3401,0
2377,6831,1654,0
2378,4979,2130,0
2379,5911,2049,0
2380,2531,3275,0
2381,3396,469,0
2382,1978,2820,0
2383,2064,4921,0
2384,4439,1911,0
2385,5378,2865,0
2386,5268,5460,0
2387,6210,6022,0
2388,3547,1047,0
2389,2887,6383,0
2390,2484,4065,0
2391,4887,5120,0
2392,5087,1380,0
2393,2987,1414,0
2394,3653,6033,0
2395,2381,2614,0
2396,7034,5931,0
2397,1529,1840,0
2398,3241,5209,0
2399,4887,6421,0
2400,2225,1283,0
2401,5912,573,0
2402,4533,1407,0
2403,3969,2873,0
2404,5400,6890,0
2405,2444,4552,0
2406,6061,2927,0
2407,16,952,0
2408,7053,5312,0
2409,2547,1884,0
2410,526,2811,0
2411,2362,826,0
2412,652,112,0
2413,3343,5453,0
2414,5784,345,0
2415,2762,3797,0
2416,3460,1246,0
2417,3946,6094,0
2418,3942,2426,0
2419,3787,2799,0
2420,1407,1673,0
2421,6526,3869,0
2422,23,2143,0
2423,6081,4868,0
2424,890,53,0
2425,5073,2334,0
2426,2873,6878,0
2427,5934,788,0
2428,3504,3726,0
2429,5825,1958,0
2430,1755,7125,0
2431,4121,1184,0
2432,3973,4143,0
2433,1654,2882,0
2434,3942,1555,0
2435,6555,5228,0
2436,1246,6056,0
2437,5034,5338,0
2438,4121,2991,0
2439,5234,4702,0
2440,6357,6081,0
2441,5068,596,0
2442,2304,6986,0
2443,718,6001,0
2444,3268,3822,0
2445,5047,1370,0
2446,5378,5428,0
2447,5201,3342,0
2448,6555,526,0
2449,4611,823,0
2450,3173,16,0
2451,3243,744,0
2452,4968,6581,0
2453,425,3819,0
2454,5087,5945,0
2455,3173,3864,0
2456,2762,790,0
2457,5519,23,0
2458,5851,5312,0
2459,4408,3450,0
2460,1277,2811,0
2461,2168,1728,0
2462,2022,1226,0
2463,4702,4374,0
2464,3243,3688,0
2465,1003,1483,0
2466,301,6244,0
2467,6221,2257,0
2468,344,6511,0
2469,1110,26,0
2470,704,3219,0
2471,2889,2175,0
2472,6160,3499,0
2473,958,877,0
2474,3241,3553,0
2475,5302,133,0
2476,5312,700,0
2477,4669,6448,0
2478,1654,1120,0
2479,1327,1378,0
2480,4326,3042,0
2481,2859,1555,0
2482,652,5451,0
2483,5620,2098,0
2484,6081,3397,0
2485,3894,952,0
2486,3688,4868,0
2487,2590,4020,0
2488,2088,2531,0
2489,2163,3138,0
2490,4444,5460,0
2491,5089,2444,0
2492,4818,5466,0
2493,5355,4569,0
2494,5787,1923,0
2495,548,245,0
2496,6211,1313,0
2497,6115,3436,0
2498,5556,1655,0
2499,3894,3160,0
2500,3053,1184,0
2501,991,5931,0
2502,3462,4757,0
2503,788,6802,0
2504,3124,1471,0
2505,2531,3939,0
2506,4569,3547,0
2507,5918,1399,0
2508,6492,2799,0
2509,489,7072,0
2510,6492,6649,0
2511,4076,24,0
2512,1002,1535,0
2513,5167,214,0
2514,5824,1867,0
2515,5911,1645,0
2516,2248,5069,0
2517,6258,1186,0
2518,1313,7044,0
2519,5776,4124,0
2520,2605,5995,0
2521,5007,3396,0
2522,2466,2125,0
2523,1380,5210,0
2524,3492,6160,0
2525,1085,3838,0
2526,2247,2859,0
2527,7095,6372,0
2528,6583,4020,0
2529,6415,4984,0
2530,919,3740,0
2531,6135,245,0
2532,1120,4196,0
2533,2524,4919,0
2534,6135,6034,0
2535,1209,3354,0
2536,4721,1800,0
2537,4533,2924,0
2538,2811,3682,0
2539,1545,5886,0
2540,5224,1549,0
2541,6921,4028,0
2542,6722,526,0
2543,5995,1378,0
2544,4015,4326,0
2545,6118,6691,0
2546,5792,718,0
2547,2555,788,0
2548,6584,383,0
2549,4439,4818,0
2550,5453,823,0
2551,890,3407,0
2552,2685,1812,0
2553,2928,3055,0
2554,932,2252,0
2555,4370,675,0
2556,4533,6258,0
2557,6649,4913,0
2558,1378,1787,0
2559,6465,710,0
2560,2262,1645,0
2561,5550,5569,0
2562,5047,5995,0
2563,3388,2987,0
2564,6339,1979,0
2565,3797,3458,0
2566,5138,3894,0
2567,3747,4710,0
2568,2362,1110,0
2569,5753,3946,0
2570,573,3547,0
2571,5451,15,0
2572,2444,1731,0
2573,133,1235,0
2574,372,1433,0
2575,4539,428,0
2576,3869,4098,0
2577,1513,4137,0
2578,526,5921,0
2579,6327,5408,0
2580,5197,1462,0
2581,1110,1209,0
2582,5155,217,0
2583,5428,2451,0
2584,6127,2872,0
2585,52,4919,0
2586,5482,2887,0
2587,2848,6637,0
2588,5466,5387,0
2589,5977,6689,0
2590,5143,1238,0
2591,5530,4337,0
2592,2838,1237,0
2593,4337,6986,0
2594,3844,3551,0
2595,4004,710,0
2596,2098,3566,0
2597,3323,919,0
2598,5753,5571,0
2599,2378,6526,0
2600,2114,2949,0
2601,5792,490,0
2602,6421,3401,0
2603,5214,3124,0
2604,5104,3379,0
2605,1041,1568,0
2606,3668,7098,0
2607,1050,1650,0
2608,5965,5987,0
2609,1977,793,0
2610,2889,2378,0
2611,4253,1439,0
2612,3436,5467,0
2613,6421,4659,0
2614,1519,6651,0
2615,5224,4808,0
2616,5556,899,0
2617,4399,1840,0
2618,991,5228,0
2619,6056,6210,0
2620,5419,372,0
2621,1799,3905,0
2622,4597,2262,0
2623,4098,2284,0
2624,5087,4984,0
2625,5818,6931,0
2626,5797,3553,0
2627,6138,6890,0
2628,4111,3388,0
2629,1474,3638,0
2630,4542,3637,0
2631,4371,6591,0
2632,4923,6459,0
2633,6072,470,0
2634,958,1385,0
2635,5979,7125,0
2636,1884,3715,0
2637,938,1313,0
2638,2323,6651,0
2639,4444,1529,0
2640,2034,16,0
2641,7034,2247,0
2642,5749,2022,0
2643,5675,3053,0
2644,6101,4582,0
2645,737,1650,0
2646,3320,6691,0
2647,2304,6931,0
2648,6961,2872,0
2649,344,6359,0
2650,2571,2589,0
2651,919,3773,0
